Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Variant Image,Gift Card,SEO Title,SEO Description,Status
penny,,,,,,,,,Xmetal Lente Espelhada,ML-PENNY-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-espelhada.jpg,8,Penny — Xmetal Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-espelhada.jpg,,,,
penny,,,,,,,,,Xmetal Lente Preta,ML-PENNY-09,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-preta.jpg,9,Penny — Xmetal Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-preta.jpg,,,,
penny,,,,,,,,,Xmetal Lente Ruby,ML-PENNY-10,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-ruby.jpg,10,Penny — Xmetal Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-ruby.jpg,,,,
penny,,,,,,,,,Xmetal Lente Tanzanite,ML-PENNY-11,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-tanzanite.jpg,11,Penny — Xmetal Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/penny/xmetal-lente-tanzanite.jpg,,,,
permian,Permian,"<p>Sofisticação esportiva com formato retangular envolvente.</p><p>Óculos Permian com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades",TRUE,Cor,All Black,ML-PERMIAN-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/all-black.jpg,1,Permian — All Black,https://site-pi-six-62.vercel.app/assets/produtos/permian/all-black.jpg,FALSE,Permian — Monster Lupas,Sofisticação esportiva com formato retangular envolvente.,active
permian,,,,,,,,,Bege Lentes Degradê,ML-PERMIAN-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/bege-lentes-degrade.jpg,2,Permian — Bege Lentes Degradê,https://site-pi-six-62.vercel.app/assets/produtos/permian/bege-lentes-degrade.jpg,,,,
permian,,,,,,,,,Bege Lentes VR28,ML-PERMIAN-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/bege-lentes-vr28.jpg,3,Permian — Bege Lentes VR28,https://site-pi-six-62.vercel.app/assets/produtos/permian/bege-lentes-vr28.jpg,,,,
permian,,,,,,,,,Black Lentes Black,ML-PERMIAN-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/black-lentes-black.jpg,4,Permian — Black Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/permian/black-lentes-black.jpg,,,,
permian,,,,,,,,,Black Lentes Liquid Metal,ML-PERMIAN-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/black-lentes-liquid-metal.jpg,5,Permian — Black Lentes Liquid Metal,https://site-pi-six-62.vercel.app/assets/produtos/permian/black-lentes-liquid-metal.jpg,,,,
permian,,,,,,,,,Black Lentes Rosé,ML-PERMIAN-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/black-lentes-rose.jpg,6,Permian — Black Lentes Rosé,https://site-pi-six-62.vercel.app/assets/produtos/permian/black-lentes-rose.jpg,,,,
permian,,,,,,,,,Branco Lentes Black,ML-PERMIAN-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/branco-lentes-black.jpg,7,Permian — Branco Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/permian/branco-lentes-black.jpg,,,,
permian,,,,,,,,,Clear Lentes Black,ML-PERMIAN-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/clear-lentes-black.jpg,8,Permian — Clear Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/permian/clear-lentes-black.jpg,,,,
permian,,,,,,,,,Clear Lentes Marrom,ML-PERMIAN-09,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/clear-lentes-marrom.jpg,9,Permian — Clear Lentes Marrom,https://site-pi-six-62.vercel.app/assets/produtos/permian/clear-lentes-marrom.jpg,,,,
permian,,,,,,,,,Clear Lentes Rosé,ML-PERMIAN-10,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/clear-lentes-rose.jpg,10,Permian — Clear Lentes Rosé,https://site-pi-six-62.vercel.app/assets/produtos/permian/clear-lentes-rose.jpg,,,,
permian,,,,,,,,,Cristal Lentes Black,ML-PERMIAN-11,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/cristal-lentes-black.jpg,11,Permian — Cristal Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/permian/cristal-lentes-black.jpg,,,,
permian,,,,,,,,,Cristal Lentes Ruby,ML-PERMIAN-12,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/cristal-lentes-ruby.jpg,12,Permian — Cristal Lentes Ruby,https://site-pi-six-62.vercel.app/assets/produtos/permian/cristal-lentes-ruby.jpg,,,,
permian,,,,,,,,,Cristal Lentes Transparente Rosa,ML-PERMIAN-13,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/cristal-lentes-transparente-rosa.jpg,13,Permian — Cristal Lentes Transparente Rosa,https://site-pi-six-62.vercel.app/assets/produtos/permian/cristal-lentes-transparente-rosa.jpg,,,,
permian,,,,,,,,,Marrom Coffee Lentes Black,ML-PERMIAN-14,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-coffee-lentes-black.jpg,14,Permian — Marrom Coffee Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-coffee-lentes-black.jpg,,,,
permian,,,,,,,,,Marrom Coffee Lentes VR28,ML-PERMIAN-15,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-coffee-lentes-vr28.jpg,15,Permian — Marrom Coffee Lentes VR28,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-coffee-lentes-vr28.jpg,,,,
permian,,,,,,,,,Marrom Lentes Black,ML-PERMIAN-16,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-lentes-black.jpg,16,Permian — Marrom Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-lentes-black.jpg,,,,
permian,,,,,,,,,Marrom Lentes Rosé,ML-PERMIAN-17,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-lentes-rose.jpg,17,Permian — Marrom Lentes Rosé,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-lentes-rose.jpg,,,,
permian,,,,,,,,,Marrom Lentes VR28,ML-PERMIAN-18,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-lentes-vr28.jpg,18,Permian — Marrom Lentes VR28,https://site-pi-six-62.vercel.app/assets/produtos/permian/marrom-lentes-vr28.jpg,,,,
permian,,,,,,,,,Matte Emerald G26,ML-PERMIAN-19,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/permian/matte-emerald-g26.jpg,19,Permian — Matte Emerald G26,https://site-pi-six-62.vercel.app/assets/produtos/permian/matte-emerald-g26.jpg,,,,
pitboss,Pit Boss,"<p>Linha Elite — robustez, exclusividade e alto desempenho.</p><p>Óculos Pit Boss com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades",TRUE,Cor,Corvette Lente Preta,ML-PITBOSS-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/corvette-lente-preta.jpg,1,Pit Boss — Corvette Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/corvette-lente-preta.jpg,FALSE,Pit Boss — Monster Lupas,"Linha Elite — robustez, exclusividade e alto desempenho.",active
pitboss,,,,,,,,,Preta Lente Espelhada,ML-PITBOSS-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/preta-lente-espelhada.jpg,2,Pit Boss — Preta Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/preta-lente-espelhada.jpg,,,,
pitboss,,,,,,,,,Preta Lente Preta,ML-PITBOSS-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/preta-lente-preta.jpg,3,Pit Boss — Preta Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/preta-lente-preta.jpg,,,,
pitboss,,,,,,,,,Preta Lente Tanzanite,ML-PITBOSS-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/preta-lente-tanzanite.jpg,4,Pit Boss — Preta Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/pitboss/preta-lente-tanzanite.jpg,,,,
radar,Radar,"<p>O mais icônico dos esportivos — amplo campo de visão e alta performance.</p><p>Óculos Radar com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-esportiva, colecao-novidades, colecao-performance",TRUE,Cor,Branca Lente Sapphire,ML-RADAR-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/branca-lente-sapphire.jpg,1,Radar — Branca Lente Sapphire,https://site-pi-six-62.vercel.app/assets/produtos/radar/branca-lente-sapphire.jpg,FALSE,Radar — Monster Lupas,O mais icônico dos esportivos — amplo campo de visão e alta performance.,active
radar,,,,,,,,,Branca Lente Tanzanite,ML-RADAR-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/branca-lente-tanzanite.jpg,2,Radar — Branca Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/radar/branca-lente-tanzanite.jpg,,,,
radar,,,,,,,,,Branza Lente Gold,ML-RADAR-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/branza-lente-gold.jpg,3,Radar — Branza Lente Gold,https://site-pi-six-62.vercel.app/assets/produtos/radar/branza-lente-gold.jpg,,,,
radar,,,,,,,,,Bronze Lente Dark Ruby,ML-RADAR-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/bronze-lente-dark-ruby.jpg,4,Radar — Bronze Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/radar/bronze-lente-dark-ruby.jpg,,,,
radar,,,,,,,,,Cinza Lente Preta,ML-RADAR-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/cinza-lente-preta.jpg,5,Radar — Cinza Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/radar/cinza-lente-preta.jpg,,,,
radar,,,,,,,,,Cooper Lente Gold,ML-RADAR-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/cooper-lente-gold.jpg,6,Radar — Cooper Lente Gold,https://site-pi-six-62.vercel.app/assets/produtos/radar/cooper-lente-gold.jpg,,,,
radar,,,,,,,,,Cooper Lente VR28 Kit,ML-RADAR-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/cooper-lente-vr28-kit.jpg,7,Radar — Cooper Lente VR28 Kit,https://site-pi-six-62.vercel.app/assets/produtos/radar/cooper-lente-vr28-kit.jpg,,,,
radar,,,,,,,,,Cooper Lente VR28,ML-RADAR-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/cooper-lente-vr28.jpg,8,Radar — Cooper Lente VR28,https://site-pi-six-62.vercel.app/assets/produtos/radar/cooper-lente-vr28.jpg,,,,
radar,,,,,,,,,Piet Lente Azul Claro,ML-RADAR-09,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-azul-claro.jpg,9,Radar — Piet Lente Azul Claro,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-azul-claro.jpg,,,,
radar,,,,,,,,,Piet Lente Espelhada,ML-RADAR-10,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-espelhada.jpg,10,Radar — Piet Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-espelhada.jpg,,,,
radar,,,,,,,,,Piet Lente Gold Café,ML-RADAR-11,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-gold-cafe.jpg,11,Radar — Piet Lente Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-gold-cafe.jpg,,,,
radar,,,,,,,,,Piet Lente Preta,ML-RADAR-12,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-preta.jpg,12,Radar — Piet Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-preta.jpg,,,,
radar,,,,,,,,,Piet Lente Ruby,ML-RADAR-13,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-ruby.jpg,13,Radar — Piet Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-ruby.jpg,,,,
radar,,,,,,,,,Piet Lente Torch,ML-RADAR-14,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-torch.jpg,14,Radar — Piet Lente Torch,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-lente-torch.jpg,,,,
radar,,,,,,,,,Piet Verde Lente Preta,ML-RADAR-15,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-verde-lente-preta.jpg,15,Radar — Piet Verde Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/radar/piet-verde-lente-preta.jpg,,,,
radar,,,,,,,,,Preta Lente Dark Ruby,ML-RADAR-16,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-dark-ruby.jpg,16,Radar — Preta Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-dark-ruby.jpg,,,,
radar,,,,,,,,,Preta Lente Espelhada,ML-RADAR-17,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-espelhada.jpg,17,Radar — Preta Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-espelhada.jpg,,,,
radar,,,,,,,,,Preta Lente Preta,ML-RADAR-18,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-preta.jpg,18,Radar — Preta Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-preta.jpg,,,,
radar,,,,,,,,,Preta Lente Roxa,ML-RADAR-19,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-roxa.jpg,19,Radar — Preta Lente Roxa,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-roxa.jpg,,,,
radar,,,,,,,,,Preta Lente Ruby,ML-RADAR-20,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-ruby.jpg,20,Radar — Preta Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-ruby.jpg,,,,
radar,,,,,,,,,Preta Lente Sapphire,ML-RADAR-21,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-sapphire.jpg,21,Radar — Preta Lente Sapphire,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-sapphire.jpg,,,,
radar,,,,,,,,,Preta Lente Tanzanite,ML-RADAR-22,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-tanzanite.jpg,22,Radar — Preta Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-tanzanite.jpg,,,,
radar,,,,,,,,,Preta Lente Vermelho,ML-RADAR-23,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-vermelho.jpg,23,Radar — Preta Lente Vermelho,https://site-pi-six-62.vercel.app/assets/produtos/radar/preta-lente-vermelho.jpg,,,,
radar-kit,Radar + Kit,"<p>O Radar completo, com kit de lentes intercambiáveis.</p><p>Óculos Radar + Kit com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-esportiva, colecao-novidades, colecao-performance",TRUE,Cor,Dark Ruby,ML-RADAR-KIT-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/dark-ruby.jpg,1,Radar + Kit — Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/dark-ruby.jpg,FALSE,Radar + Kit — Monster Lupas,"O Radar completo, com kit de lentes intercambiáveis.",active
radar-kit,,,,,,,,,Espelhada,ML-RADAR-KIT-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/espelhada.jpg,2,Radar + Kit — Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/espelhada.jpg,,,,
radar-kit,,,,,,,,,Preta,ML-RADAR-KIT-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/preta.jpg,3,Radar + Kit — Preta,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/preta.jpg,,,,
radar-kit,,,,,,,,,Roxa,ML-RADAR-KIT-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/roxa.jpg,4,Radar + Kit — Roxa,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/roxa.jpg,,,,
radar-kit,,,,,,,,,Ruby,ML-RADAR-KIT-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/ruby.jpg,5,Radar + Kit — Ruby,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/ruby.jpg,,,,
radar-kit,,,,,,,,,Sapphire,ML-RADAR-KIT-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/sapphire.jpg,6,Radar + Kit — Sapphire,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/sapphire.jpg,,,,
radar-kit,,,,,,,,,Tanzanite,ML-RADAR-KIT-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/tanzanite.jpg,7,Radar + Kit — Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/radar-kit/tanzanite.jpg,,,,
radarlock,RadarLock,"<p>Tecnologia Switchlock para trocar de lente em segundos.</p><p>Óculos RadarLock com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-esportiva, colecao-novidades, colecao-performance",TRUE,Cor,Preta Lente Preta,ML-RADARLOCK-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radarlock/preta-lente-preta.jpg,1,RadarLock — Preta Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/radarlock/preta-lente-preta.jpg,FALSE,RadarLock — Monster Lupas,Tecnologia Switchlock para trocar de lente em segundos.,active
radarlock,,,,,,,,,Silver Lente Espelhada,ML-RADARLOCK-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/radarlock/silver-lente-espelhada.jpg,2,RadarLock — Silver Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/radarlock/silver-lente-espelhada.jpg,,,,
romeo-1,Romeo 1,"<p>Clássico X-Metal de colecionador, visto em Missão Impossível 2.</p><p>Óculos Romeo 1 com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-x-metal, colecao-novidades, colecao-colecionador",TRUE,Cor,Xmetal Lente Espelhada,ML-ROMEO-1-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-espelhada.jpg,1,Romeo 1 — Xmetal Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-espelhada.jpg,FALSE,Romeo 1 — Monster Lupas,"Clássico X-Metal de colecionador, visto em Missão Impossível 2.",active
romeo-1,,,,,,,,,Xmetal Lente Gold,ML-ROMEO-1-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-gold.jpg,2,Romeo 1 — Xmetal Lente Gold,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-gold.jpg,,,,
romeo-1,,,,,,,,,Xmetal Lente Preta,ML-ROMEO-1-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-preta.jpg,3,Romeo 1 — Xmetal Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-preta.jpg,,,,
romeo-1,,,,,,,,,Xmetal Lente Ruby,ML-ROMEO-1-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-ruby.jpg,4,Romeo 1 — Xmetal Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-ruby.jpg,,,,
romeo-1,,,,,,,,,Xmetal Lente Tanzanite,ML-ROMEO-1-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-tanzanite.jpg,5,Romeo 1 — Xmetal Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lente-tanzanite.jpg,,,,
romeo-1,,,,,,,,,Xmetal Lente Dark Ruby,ML-ROMEO-1-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lentes-dark-ruby.jpg,6,Romeo 1 — Xmetal Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/romeo-1/xmetal-lentes-dark-ruby.jpg,,,,
romeo-2-carbon,Romeo 2 Carbon,"<p>X-Metal em titânio na tonalidade Carbon — leve e resistente.</p><p>Óculos Romeo 2 Carbon com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-x-metal, colecao-novidades, colecao-colecionador",TRUE,Cor,Black Lentes Black,ML-ROMEO-2-CARBON-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/black-lentes-black.jpg,1,Romeo 2 Carbon — Black Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/black-lentes-black.jpg,FALSE,Romeo 2 Carbon — Monster Lupas,X-Metal em titânio na tonalidade Carbon — leve e resistente.,active
romeo-2-carbon,,,,,,,,,Black Lentes Espelhada,ML-ROMEO-2-CARBON-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/black-lentes-espelhada.jpg,2,Romeo 2 Carbon — Black Lentes Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/black-lentes-espelhada.jpg,,,,
romeo-2-carbon,,,,,,,,,Carbon Lentes Dark Ruby,ML-ROMEO-2-CARBON-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/carbon-lentes-dark-ruby.jpg,3,Romeo 2 Carbon — Carbon Lentes Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/carbon-lentes-dark-ruby.jpg,,,,
romeo-2-carbon,,,,,,,,,Ice Thug,ML-ROMEO-2-CARBON-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/ice-thug.jpg,4,Romeo 2 Carbon — Ice Thug,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/ice-thug.jpg,,,,
romeo-2-carbon,,,,,,,,,Neon Blue,ML-ROMEO-2-CARBON-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/neon-blue.jpg,5,Romeo 2 Carbon — Neon Blue,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/neon-blue.jpg,,,,
romeo-2-carbon,,,,,,,,,Plasma Lentes Espelhada,ML-ROMEO-2-CARBON-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/plasma-lentes-espelhada.jpg,6,Romeo 2 Carbon — Plasma Lentes Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/plasma-lentes-espelhada.jpg,,,,
romeo-2-carbon,,,,,,,,,Preto,ML-ROMEO-2-CARBON-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/preto.jpg,7,Romeo 2 Carbon — Preto,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/preto.jpg,,,,
